3-5-2023 17:16:42-debug: %cImport%c: D:\CocosDashboard\resources\.editors\Creator\3.7.1\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/base" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-webgl2" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/gfx-empty" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/3d" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/animation" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/skeletal-animation" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/2d" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/sorting" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/ui" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/particle-2d" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-framework" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/physics-2d-framework" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/intersection-2d" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/primitive" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/profiler" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/geometry-renderer" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/audio" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/video" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/xr" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/light-probe" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/terrain" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/webview" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tween" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/tiled-map" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/spine" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/dragon-bones" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "cce:/internal/x/cc-fu/custom-pipeline" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-5-2023 17:18:23-debug: Invalidating 'pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js'
3-5-2023 17:18:23-debug: [[Executor]] Module "pack:///chunks/ce/cee638a986ad8fae09398db255647defcaa6612a.js" loaded.
3-5-2023 17:18:23-debug: D:\Documents\2d-game-cocos-creator-v.3-main\2d-game-cocos-creator-v.3-main\temp\programming\packer-driver\targets\editor\chunks\63\6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js resolved to D:\Documents\2d-game-cocos-creator-v.3-main\2d-game-cocos-creator-v.3-main\temp\programming\packer-driver\targets\editor\chunks\63\6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js is not in module cache!
3-5-2023 17:18:23-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
3-5-2023 17:18:23-debug: D:\Documents\2d-game-cocos-creator-v.3-main\2d-game-cocos-creator-v.3-main\temp\programming\packer-driver\targets\editor\chunks\cf\cfac0133f3c11fb2c5051c9d803362c8f2c83588.js resolved to D:\Documents\2d-game-cocos-creator-v.3-main\2d-game-cocos-creator-v.3-main\temp\programming\packer-driver\targets\editor\chunks\cf\cfac0133f3c11fb2c5051c9d803362c8f2c83588.js is not in module cache!
3-5-2023 17:18:23-debug: [[Executor]] Register Player
3-5-2023 17:18:23-debug: [[Executor]] Module "pack:///chunks/cf/cfac0133f3c11fb2c5051c9d803362c8f2c83588.js" loaded.
3-5-2023 17:18:23-debug: D:\Documents\2d-game-cocos-creator-v.3-main\2d-game-cocos-creator-v.3-main\temp\programming\packer-driver\targets\editor\chunks\b5\b5ba39d7bde99cf15c23b828d0ad2a03d14a0d15.js resolved to D:\Documents\2d-game-cocos-creator-v.3-main\2d-game-cocos-creator-v.3-main\temp\programming\packer-driver\targets\editor\chunks\b5\b5ba39d7bde99cf15c23b828d0ad2a03d14a0d15.js is not in module cache!
3-5-2023 17:18:23-debug: [[Executor]] Register Star
3-5-2023 17:18:23-debug: [[Executor]] Module "pack:///chunks/b5/b5ba39d7bde99cf15c23b828d0ad2a03d14a0d15.js" loaded.
3-5-2023 17:18:23-debug: [[Executor]] Module "pack:///chunks/63/6324fd7f2a6a90bef45040fcb7ce34af0ba6a7d3.js" loaded.
3-5-2023 17:18:23-debug: // ---- build task Reload project scripts ---- (430ms)
3-5-2023 17:18:23-debug: run build task Reload project scripts success in 430 ms √6%
3-5-2023 17:18:23-debug: Query asset bundle start6%
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 224.94MB rss 365.93MB
3-5-2023 17:18:23-debug: // ---- build task Query asset bundle ----
3-5-2023 17:18:23-debug: // ---- build task Query asset bundle ---- (81ms)
3-5-2023 17:18:23-debug: run build task Query asset bundle success in 81 ms √7%
3-5-2023 17:18:23-debug: Query and organize assets start7%
3-5-2023 17:18:23-debug: // ---- build task Query and organize assets ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 226.57MB rss 368.78MB
3-5-2023 17:18:23-debug: Query preload assets from cc.config.json: 60f7195c-ec2a-45eb-ba94-8955f60e81d0,1c02ae6f-4492-4915-b8f8-7492a3b1e4cd,810e96e4-e456-4468-9b59-f4e8f39732c0,efe8e2a3-eace-427b-b4f1-cb8a937ec77d,e9aa9a3e-5b2b-4ac7-a2c7-073de2b2b24f,8bbdbcdd-5cd4-4100-b6d5-b7c9625b6107,50f4348b-c883-4e2f-8f11-ce233b859fa1,fda095cb-831d-4601-ad94-846013963de8,f92806d7-1768-443f-afe8-12bcde84d0f0,dd3a144d-ab7f-41f0-82b8-2e43a090d496,f0416e68-0200-4b77-a926-4f9d16e494da,1baf0fc9-befa-459c-8bdd-af1a450a0319,511d2633-09a7-4bdd-ac42-f778032124b3,5d45aa00-e064-4938-b314-4265f0c2258c,28d6d6b8-3f66-4a73-9795-17a0852ba2d4,ec8106fe-05bf-4e94-943c-e0d3b7bb5e45,620b6bf3-0369-4560-837f-2a2c00b73c26,2df0a40b-26c2-47ce-be0d-4d3cd4164737,ff9be190-20a4-4e48-b68c-76e3c7cff085,970b0598-bcb0-4714-91fb-2e81440dccd8,bcd64cc6-2dd9-43f6-abbe-66318d332032,d930590d-bb92-4cc8-8bd1-23cd027f9edf,a3cd009f-0ab0-420d-9278-b9fdab939bbc,9361fd90-ba52-4f84-aa93-6e878fd576ca,c27215d8-6835-4b68-bfbb-bdeac6100c04,b5d6115f-0370-4d7c-aad3-c194cc71cf98,d1346436-ac96-4271-b863-1f4fdead95b0,971bdb23-3ff6-43eb-b422-1c30165a3663,17debcc3-0a6b-4b8a-b00b-dc58b885581e,711ebe11-f673-4cd9-9a83-63c60ba54c5b,c0143906-9aed-447e-9436-2ae8512d1b6e,14da1725-c4c2-42b4-ab08-ee0aeb6898b3,081cab31-dccd-428e-8652-f2404cc81c47,78e0584a-4343-4727-8f37-e14e65c2a2db,ba21476f-2866-4f81-9c4d-6e359316e448,871c3b6c-7379-419d-bda3-794b239ab90d,1d08ef62-a503-4ce2-8b9a-46c90873f7d3
3-5-2023 17:18:23-debug: Number of scenes: 1
3-5-2023 17:18:23-debug: Number of assets: 56
3-5-2023 17:18:23-debug: Number of asset bundle: 2
3-5-2023 17:18:23-debug: // ---- build task Query and organize assets ---- (149ms)
3-5-2023 17:18:23-debug: run build task Query and organize assets success in 149 ms √8%
3-5-2023 17:18:23-debug: // ---- build task Organize scripts ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 223.12MB rss 360.77MB
3-5-2023 17:18:23-debug: Organize scripts start8%
3-5-2023 17:18:23-debug: sort script group...
3-5-2023 17:18:23-debug: // ---- build task Organize scripts ---- (6ms)
3-5-2023 17:18:23-debug: run build task Organize scripts success in 6 ms √9%
3-5-2023 17:18:23-debug: Organize texture compression tasks start9%
3-5-2023 17:18:23-debug: // ---- build task Organize texture compression tasks ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 223.21MB rss 361.84MB
3-5-2023 17:18:23-debug: Number of image-compress task: 0
3-5-2023 17:18:23-debug: // ---- build task Organize texture compression tasks ---- (50ms)
3-5-2023 17:18:23-debug: run build task Organize texture compression tasks success in 50 ms √11%
3-5-2023 17:18:23-debug: Group json start11%
3-5-2023 17:18:23-debug: Number of json group: 2
3-5-2023 17:18:23-debug: // ---- build task Group json ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 223.49MB rss 358.93MB
3-5-2023 17:18:23-debug: // ---- build task Group json ---- (3ms)
3-5-2023 17:18:23-debug: run build task Group json success in 3 ms √12%
3-5-2023 17:18:23-debug: Merging Texture2D json start12%
3-5-2023 17:18:23-debug: // ---- build task Merging Texture2D json ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 223.65MB rss 358.93MB
3-5-2023 17:18:23-debug: // ---- build task Merging Texture2D json ---- (4ms)
3-5-2023 17:18:23-debug: run build task Merging Texture2D json success in 4 ms √13%
3-5-2023 17:18:23-debug: Sort import-map.json start13%
3-5-2023 17:18:23-debug: // ---- build task Sort import-map.json ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 223.79MB rss 359.16MB
3-5-2023 17:18:23-debug: // ---- build task Sort import-map.json ---- (2ms)
3-5-2023 17:18:23-debug: run build task Sort import-map.json success in 2 ms √14%
3-5-2023 17:18:23-debug: web-desktop:(onBeforeBuildAssets) start...14%
3-5-2023 17:18:23-debug: // ---- build task web-desktop：onBeforeBuildAssets ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 223.88MB rss 359.16MB
3-5-2023 17:18:23-debug: // ---- build task web-desktop：onBeforeBuildAssets ---- (2ms)
3-5-2023 17:18:23-debug: Build auto-atlas start17%
3-5-2023 17:18:23-debug: // ---- build task Build auto-atlas ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 223.96MB rss 359.16MB
3-5-2023 17:18:23-debug: Start collect pack info from bundleds
3-5-2023 17:18:23-debug: web-desktop:(onBeforeBuildAssets) in 2 ms17%
3-5-2023 17:18:23-debug: // ---- build task Build auto-atlas ---- (14ms)
3-5-2023 17:18:23-debug: run build task Build auto-atlas success in 14 ms √23%
3-5-2023 17:18:23-debug: Compress Image start23%
3-5-2023 17:18:23-debug: // ---- build task Compress Image ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 225.29MB rss 359.16MB
3-5-2023 17:18:23-debug: // ---- build task Compress Image ---- (3ms)
3-5-2023 17:18:23-debug: run build task Compress Image success in 3 ms √30%
3-5-2023 17:18:23-debug: Copy the resource start30%
3-5-2023 17:18:23-debug: // ---- build task Copy the resource ----
3-5-2023 17:18:23-debug: Process: heapTotal 258.45MB heapUsed 225.36MB rss 359.17MB
3-5-2023 17:18:23-debug: Asset Bundle(internal) handle assets: 37
3-5-2023 17:18:23-debug: Asset Bundle(main) handle assets: 20
3-5-2023 17:18:23-debug: // ---- build task Copy the resource ---- (103ms)
3-5-2023 17:18:23-debug: run build task Copy the resource success in 103 ms √37%
3-5-2023 17:18:23-debug: Build the grouped json and scatter files to the specified location start37%
3-5-2023 17:18:23-debug: // ---- build task Build the grouped json and scatter files to the specified location ----
3-5-2023 17:18:23-debug: Process: heapTotal 259.88MB heapUsed 230.02MB rss 362.36MB
3-5-2023 17:18:24-debug: Json group(0e59a4145) compile success，json number: 6
3-5-2023 17:18:24-debug: Json group(032ff8bfe) compile success，json number: 6
3-5-2023 17:18:24-debug: // ---- build task Build the grouped json and scatter files to the specified location ---- (496ms)
3-5-2023 17:18:24-debug: run build task Build the grouped json and scatter files to the specified location success in 496 ms √43%
3-5-2023 17:18:24-debug: Build script start43%
3-5-2023 17:18:24-debug: // ---- build task Build script ----
3-5-2023 17:18:24-debug: Process: heapTotal 262.08MB heapUsed 233.36MB rss 365.89MB
3-5-2023 17:18:45-debug: Build project script start...43%
3-5-2023 17:18:45-debug: Process: heapTotal 303.07MB heapUsed 281.82MB rss 486.61MB
3-5-2023 17:18:45-log: Run build task(build-script) in child, see: chrome://inspect/#devices
3-5-2023 17:18:47-log: [build-script]enter sub process 10332, D:\CocosDashboard\resources\.editors\Creator\3.7.1\CocosCreator.exe,D:\CocosDashboard\resources\.editors\Creator\3.7.1\resources\app.asar\builtin\builder\static\sub-process-index
3-5-2023 17:18:59-log: The asset database is locked, asset operations(refresh) will delay response, please wait a moment.
3-5-2023 17:19:05-debug: excute-script over with build-script 19934ms
3-5-2023 17:19:05-debug: Copy externalScripts success!
3-5-2023 17:19:05-debug: Build project script in (20012 ms) √43%
3-5-2023 17:19:05-debug: Build engine start...43%
3-5-2023 17:19:05-debug: Process: heapTotal 245.22MB heapUsed 231.69MB rss 419.16MB
3-5-2023 17:19:05-debug: Use cache engine: {link(C:\Users\kareb\AppData\Local\Temp\CocosCreator\3.7.1\builder\engine\b41b78e89d591c7f94517550065a1d79)}
3-5-2023 17:19:06-debug: {"debug":false,"sourceMaps":false,"includeModules":["2d","3d","animation","audio","base","dragon-bones","gfx-webgl","gfx-webgl2","intersection-2d","light-probe","marionette","particle","particle-2d","physics-2d-box2d","physics-ammo","primitive","profiler","skeletal-animation","spine","terrain","tiled-map","tween","ui","video","websocket","webview"],"engineVersion":"3.7.1","platform":"HTML5","md5Map":[],"engineName":"cocos-js","useCache":true,"ammoJsWasm":"fallback","assetURLFormat":"runtime-resolved","flags":{"DEBUG":false,"WEBGPU":false},"entry":"D:\\CocosDashboard\\resources\\.editors\\Creator\\3.7.1\\resources\\resources\\3d\\engine"}
3-5-2023 17:19:07-debug: Build engine in (2098 ms) √43%
3-5-2023 17:19:07-debug: // ---- build task Build script ---- (43038ms)
3-5-2023 17:19:07-debug: run build task Build script success in 43038 ms √50%
3-5-2023 17:19:07-debug: Compress zip bundle start50%
3-5-2023 17:19:07-debug: // ---- build task Compress zip bundle ----
3-5-2023 17:19:07-debug: Process: heapTotal 245.22MB heapUsed 233.13MB rss 421.58MB
3-5-2023 17:19:07-debug: // ---- build task Compress zip bundle ---- (2ms)
3-5-2023 17:19:07-debug: run build task Compress zip bundle success in 2 ms √57%
3-5-2023 17:19:07-debug: // ---- build task Add md5 suffix to assets ----
3-5-2023 17:19:07-debug: Process: heapTotal 245.22MB heapUsed 233.22MB rss 421.69MB
3-5-2023 17:19:07-debug: Add md5 suffix to assets start57%
3-5-2023 17:19:07-debug: // ---- build task Add md5 suffix to assets ---- (7ms)
3-5-2023 17:19:07-debug: run build task Add md5 suffix to assets success in 7 ms √67%
3-5-2023 17:19:07-debug: // ---- build task Init settings and config ----
3-5-2023 17:19:07-debug: Init settings and config start67%
3-5-2023 17:19:07-debug: Process: heapTotal 245.22MB heapUsed 232.51MB rss 420.87MB
3-5-2023 17:19:07-debug: // ---- build task Init settings and config ---- (2ms)
3-5-2023 17:19:07-debug: run build task Init settings and config success in 2 ms √67%
3-5-2023 17:19:07-debug: builder.tasks.settings.macro does not defined in i18n
3-5-2023 17:19:07-debug: builder.tasks.settings.macro start67%
3-5-2023 17:19:07-debug: // ---- build task builder.tasks.settings.macro ----
3-5-2023 17:19:07-debug: Process: heapTotal 245.22MB heapUsed 232.60MB rss 420.96MB
3-5-2023 17:19:07-debug: // ---- build task builder.tasks.settings.macro ---- (44ms)
3-5-2023 17:19:07-debug: run build task builder.tasks.settings.macro success in 44 ms √68%
3-5-2023 17:19:07-debug: Sort some build options to settings.json start68%
3-5-2023 17:19:07-debug: // ---- build task Sort some build options to settings.json ----
3-5-2023 17:19:07-debug: Process: heapTotal 245.22MB heapUsed 232.67MB rss 421.04MB
3-5-2023 17:19:08-debug: // ---- build task Sort some build options to settings.json ---- (513ms)
3-5-2023 17:19:08-debug: run build task Sort some build options to settings.json success in 513 ms √68%
3-5-2023 17:19:08-debug: custom joint texture layouts start68%
3-5-2023 17:19:08-debug: // ---- build task custom joint texture layouts ----
3-5-2023 17:19:08-debug: Process: heapTotal 245.22MB heapUsed 232.79MB rss 421.18MB
3-5-2023 17:19:08-debug: // ---- build task custom joint texture layouts ---- (37ms)
3-5-2023 17:19:08-debug: run build task custom joint texture layouts success in 37 ms √69%
3-5-2023 17:19:08-debug: custom joint physics start69%
3-5-2023 17:19:08-debug: // ---- build task custom joint physics ----
3-5-2023 17:19:08-debug: Process: heapTotal 245.22MB heapUsed 232.86MB rss 421.27MB
3-5-2023 17:19:08-debug: // ---- build task custom joint physics ---- (2ms)
3-5-2023 17:19:08-debug: run build task custom joint physics success in 2 ms √69%
3-5-2023 17:19:08-debug: Fill script data to settings start69%
3-5-2023 17:19:08-debug: // ---- build task Fill script data to settings ----
3-5-2023 17:19:08-debug: Process: heapTotal 245.22MB heapUsed 232.93MB rss 421.34MB
3-5-2023 17:19:08-debug: // ---- build task Fill script data to settings ---- (2ms)
3-5-2023 17:19:08-debug: run build task Fill script data to settings success in 2 ms √70%
3-5-2023 17:19:08-debug: Fill scene data to settings start70%
3-5-2023 17:19:08-debug: // ---- build task Fill scene data to settings ----
3-5-2023 17:19:08-debug: Process: heapTotal 245.22MB heapUsed 233.01MB rss 421.41MB
3-5-2023 17:19:08-debug: // ---- build task Fill scene data to settings ---- (4ms)
3-5-2023 17:19:08-debug: run build task Fill scene data to settings success in 4 ms √71%
3-5-2023 17:19:08-debug: Organize assets groups，generate packedAssets and rawAssets data start71%
3-5-2023 17:19:08-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ----
3-5-2023 17:19:08-debug: Process: heapTotal 245.22MB heapUsed 233.08MB rss 421.49MB
3-5-2023 17:19:08-debug: // ---- build task Organize assets groups，generate packedAssets and rawAssets data ---- (7ms)
3-5-2023 17:19:08-debug: run build task Organize assets groups，generate packedAssets and rawAssets data success in 7 ms √71%
3-5-2023 17:19:08-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ----
3-5-2023 17:19:08-debug: Process: heapTotal 245.22MB heapUsed 233.29MB rss 421.71MB
3-5-2023 17:19:08-debug: options.md5Cache is false.
3-5-2023 17:19:08-debug: Generate md5AssetsMap from suffixMap to settings start71%
3-5-2023 17:19:08-debug: // ---- build task Generate md5AssetsMap from suffixMap to settings ---- (1ms)
3-5-2023 17:19:08-debug: run build task Generate md5AssetsMap from suffixMap to settings success in 1 ms √72%
3-5-2023 17:19:08-debug: web-desktop:(onBeforeCompressSettings) start...72%
3-5-2023 17:19:08-debug: // ---- build task web-desktop：onBeforeCompressSettings ----
3-5-2023 17:19:08-debug: Process: heapTotal 245.22MB heapUsed 232.54MB rss 420.55MB
3-5-2023 17:19:08-debug: // ---- build task web-desktop：onBeforeCompressSettings ---- (2ms)
